Phrase,Match,Similiarity
prominent legal cases ?,Brazilian insurance market perform case sluggish economic scenario ?,0.06831438
prominent legal cases ?,capacity movement airline companies years ?,-0.031128185
prominent legal cases ?,big airlines industry China ?,0.28399807
prominent legal cases ?,main driver growth automobile industry Europe ?,0.35186332
prominent legal cases ?,ROE Indian market ?,-0.10405696
prominent legal cases ?,Kdo je nejv ? tí konkurent ? eské Poji ? ovny ?,0.019248564
prominent legal cases ?,profitable airports ?,0.15287048
prominent legal cases ?,Give detailed breakup income expenses South-East Asia,0.036949944
prominent legal cases ?,detailed income statement breakdown Axa ?,0.19888887
prominent legal cases ?,country Europe going grow 2020 ?,0.07271015
prominent legal cases ?,airline industry performing globally ?,0.009355504
prominent legal cases ?,prominent legal cases ?,1.0
prominent legal cases ?,Show oil rigs world,0.038754337
prominent legal cases ?,profits clocked Cholamandalam 2020 ?,-0.017424863
prominent legal cases ?,prominent bankruptcies 2020 ?,1.0
prominent legal cases ?,Lloyd 's syndicates owns maximum number assets ?,0.102018565
prominent legal cases ?,company compares peers ?,0.03130354
prominent legal cases ?,many passengers carried ?,0.2275443
prominent legal cases ?,total losses companies country non life market ?,0.0769409
prominent legal cases ?,much money Lloyd 's London make last year ?,0.07119866
prominent legal cases ?,Calendar year COR versus Accident year COR Lloyd 's ?,0.020508789
prominent legal cases ?,profitable insurance company India,0.15287048
prominent legal cases ?,complete profile top oil rigs ?,0.06912634
prominent legal cases ?,premiums market share top 5 companies India ?,-0.042363726
prominent legal cases ?,risks motor insurance segment India ?,0.056819826
prominent legal cases ?,impacted airline industry 2020 ?,0.08529997
prominent legal cases ?,forecasted insurance premium penetration country trend compare peers ?,0.01351665
prominent legal cases ?,"profit margins airlines industry years , regions ?",0.028890502
prominent legal cases ?,oil industry perform Brazil ?,0.05143498
Show oil rigs world,much premiums grown compared claims India ?,0.04979303
Show oil rigs world,biggest acquisitions 2020 ?,0.07054537
Show oil rigs world,share price Qantas ?,0.08941002
Show oil rigs world,main distribution channels India ?,0.04592988
Show oil rigs world,economic profit country compare others ?,-0.047398828
Show oil rigs world,top airports ?,-0.0067950953
Show oil rigs world,many fatal air accidents till date ?,0.09067507
Show oil rigs world,fleet Airbus ?,0.09014571
Show oil rigs world,List key performance indicators AXA ?,0.27935597
Show oil rigs world,company general information ?,0.037828214
Show oil rigs world,best performing insurance firms India ?,0.082613856
Show oil rigs world,premiums earned Indian insurance industry 2020 ?,0.034015514
Show oil rigs world,premiums break lines business India ?,0.034015514
Show oil rigs world,aircrafts manufactured Boeing ?,0.07689685
Show oil rigs world,Insurance premiums market Country,0.073456764
Show oil rigs world,Mergers among airline companies ?,0.017684761
Show oil rigs world,demand potential India insurance ?,0.07730016
Show oil rigs world,Airlines profitability Brazil ?,0.025871966
Show oil rigs world,Details Aban Abraham oil rig ?,0.028523829
Show oil rigs world,world premium penetration 2020,0.071369976
Show oil rigs world,flow air traffic North America ?,0.021586597
Show oil rigs world,Brazilian insurance market perform case sluggish economic scenario ?,-0.033362914
Show oil rigs world,capacity movement airline companies years ?,0.06857015
Show oil rigs world,big airlines industry China ?,0.091465786
Show oil rigs world,main driver growth automobile industry Europe ?,0.04592988
Show oil rigs world,ROE Indian market ?,0.015575483
Show oil rigs world,Kdo je nejv ? tí konkurent ? eské Poji ? ovny ?,-0.040519908
Show oil rigs world,profitable airports ?,0.089802
Show oil rigs world,Give detailed breakup income expenses South-East Asia,0.25063932
Show oil rigs world,detailed income statement breakdown Axa ?,0.034121577
Show oil rigs world,country Europe going grow 2020 ?,0.06739305
Show oil rigs world,airline industry performing globally ?,0.058803406
Show oil rigs world,prominent legal cases ?,0.038754337
Show oil rigs world,Show oil rigs world,1.0
Show oil rigs world,profits clocked Cholamandalam 2020 ?,0.023109809
Show oil rigs world,prominent bankruptcies 2020 ?,0.038754337
Show oil rigs world,Lloyd 's syndicates owns maximum number assets ?,0.104031354
Show oil rigs world,company compares peers ?,0.037828214
Show oil rigs world,many passengers carried ?,0.09067507
Show oil rigs world,total losses companies country non life market ?,0.054936066
Show oil rigs world,much money Lloyd 's London make last year ?,0.04979303
Show oil rigs world,Calendar year COR versus Accident year COR Lloyd 's ?,0.2656265
Show oil rigs world,profitable insurance company India,0.089802
Show oil rigs world,complete profile top oil rigs ?,-0.028402008
Show oil rigs world,premiums market share top 5 companies India ?,0.034015514
Show oil rigs world,risks motor insurance segment India ?,0.044245046
Show oil rigs world,impacted airline industry 2020 ?,-0.037738945
Show oil rigs world,forecasted insurance premium penetration country trend compare peers ?,0.040625554
Show oil rigs world,"profit margins airlines industry years , regions ?",0.013636152
Show oil rigs world,oil industry perform Brazil ?,-0.018226068
profits clocked Cholamandalam 2020 ?,much premiums grown compared claims India ?,0.12093346
profits clocked Cholamandalam 2020 ?,biggest acquisitions 2020 ?,0.12108504
profits clocked Cholamandalam 2020 ?,share price Qantas ?,0.35115355
profits clocked Cholamandalam 2020 ?,main distribution channels India ?,0.026522402
profits clocked Cholamandalam 2020 ?,economic profit country compare others ?,0.29032487
profits clocked Cholamandalam 2020 ?,top airports ?,0.070442066
profits clocked Cholamandalam 2020 ?,many fatal air accidents till date ?,0.07513259
profits clocked Cholamandalam 2020 ?,fleet Airbus ?,0.08808765
profits clocked Cholamandalam 2020 ?,List key performance indicators AXA ?,0.041665047
profits clocked Cholamandalam 2020 ?,company general information ?,0.37671036
profits clocked Cholamandalam 2020 ?,best performing insurance firms India ?,0.00109526
profits clocked Cholamandalam 2020 ?,premiums earned Indian insurance industry 2020 ?,0.36631188
profits clocked Cholamandalam 2020 ?,premiums break lines business India ?,0.36631188
profits clocked Cholamandalam 2020 ?,aircrafts manufactured Boeing ?,0.103049695
profits clocked Cholamandalam 2020 ?,Insurance premiums market Country,0.09377498
profits clocked Cholamandalam 2020 ?,Mergers among airline companies ?,0.14086202
profits clocked Cholamandalam 2020 ?,demand potential India insurance ?,0.3425538
profits clocked Cholamandalam 2020 ?,Airlines profitability Brazil ?,0.09778129
profits clocked Cholamandalam 2020 ?,Details Aban Abraham oil rig ?,0.06191941
profits clocked Cholamandalam 2020 ?,world premium penetration 2020,0.13367146
profits clocked Cholamandalam 2020 ?,flow air traffic North America ?,0.090082705
profits clocked Cholamandalam 2020 ?,Brazilian insurance market perform case sluggish economic scenario ?,0.08432497
profits clocked Cholamandalam 2020 ?,capacity movement airline companies years ?,0.16469839
profits clocked Cholamandalam 2020 ?,big airlines industry China ?,0.13381052
profits clocked Cholamandalam 2020 ?,main driver growth automobile industry Europe ?,0.026522402
profits clocked Cholamandalam 2020 ?,ROE Indian market ?,0.29304343
profits clocked Cholamandalam 2020 ?,Kdo je nejv ? tí konkurent ? eské Poji ? ovny ?,-0.02119394
profits clocked Cholamandalam 2020 ?,profitable airports ?,0.563851
profits clocked Cholamandalam 2020 ?,Give detailed breakup income expenses South-East Asia,-0.012606969
profits clocked Cholamandalam 2020 ?,detailed income statement breakdown Axa ?,0.07044038
profits clocked Cholamandalam 2020 ?,country Europe going grow 2020 ?,0.11393306
profits clocked Cholamandalam 2020 ?,airline industry performing globally ?,0.14300674
profits clocked Cholamandalam 2020 ?,prominent legal cases ?,-0.017424863
profits clocked Cholamandalam 2020 ?,Show oil rigs world,0.023109809
profits clocked Cholamandalam 2020 ?,profits clocked Cholamandalam 2020 ?,1.0000002
profits clocked Cholamandalam 2020 ?,prominent bankruptcies 2020 ?,-0.017424863
profits clocked Cholamandalam 2020 ?,Lloyd 's syndicates owns maximum number assets ?,0.06485226
profits clocked Cholamandalam 2020 ?,company compares peers ?,0.37671036
profits clocked Cholamandalam 2020 ?,many passengers carried ?,0.07513259
profits clocked Cholamandalam 2020 ?,total losses companies country non life market ?,0.09277302
profits clocked Cholamandalam 2020 ?,much money Lloyd 's London make last year ?,0.12093346
profits clocked Cholamandalam 2020 ?,Calendar year COR versus Accident year COR Lloyd 's ?,0.038958076
profits clocked Cholamandalam 2020 ?,profitable insurance company India,0.56385094
profits clocked Cholamandalam 2020 ?,complete profile top oil rigs ?,-0.035171427
profits clocked Cholamandalam 2020 ?,premiums market share top 5 companies India ?,0.36631188
profits clocked Cholamandalam 2020 ?,risks motor insurance segment India ?,0.20413639
profits clocked Cholamandalam 2020 ?,impacted airline industry 2020 ?,0.11099334
profits clocked Cholamandalam 2020 ?,forecasted insurance premium penetration country trend compare peers ?,0.1344831
profits clocked Cholamandalam 2020 ?,"profit margins airlines industry years , regions ?",0.8020026
profits clocked Cholamandalam 2020 ?,oil industry perform Brazil ?,0.3071447
prominent bankruptcies 2020 ?,much premiums grown compared claims India ?,0.07119866
prominent bankruptcies 2020 ?,biggest acquisitions 2020 ?,0.31462547
prominent bankruptcies 2020 ?,share price Qantas ?,-0.0013407543
prominent bankruptcies 2020 ?,main distribution channels India ?,0.35186332
prominent bankruptcies 2020 ?,economic profit country compare others ?,0.06985683
prominent bankruptcies 2020 ?,top airports ?,0.37228996
prominent bankruptcies 2020 ?,many fatal air accidents till date ?,0.22754428
prominent bankruptcies 2020 ?,fleet Airbus ?,-0.03483851
prominent bankruptcies 2020 ?,List key performance indicators AXA ?,0.10040211
prominent bankruptcies 2020 ?,company general information ?,0.03130354
prominent bankruptcies 2020 ?,best performing insurance firms India ?,0.17629024
prominent bankruptcies 2020 ?,premiums earned Indian insurance industry 2020 ?,-0.042363726
prominent bankruptcies 2020 ?,premiums break lines business India ?,-0.042363726
prominent bankruptcies 2020 ?,aircrafts manufactured Boeing ?,0.012224132
